20260131202349,10.0.0.4,33963,10.0.0.1,5000,1,0.0-1.0,133770,1070160,0.000,0,91,0.000,0
20260131202350,10.0.0.4,33963,10.0.0.1,5000,1,1.0-2.0,130830,1046640,0.000,0,89,0.000,0
20260131202351,10.0.0.4,33963,10.0.0.1,5000,1,2.0-3.0,129360,1034880,0.000,0,88,0.000,0
20260131202352,10.0.0.4,33963,10.0.0.1,5000,1,3.0-4.0,132300,1058400,0.000,0,90,0.000,0
20260131202353,10.0.0.4,33963,10.0.0.1,5000,1,4.0-5.0,124950,999600,0.000,0,85,0.000,0
20260131202354,10.0.0.4,33963,10.0.0.1,5000,1,5.0-6.0,136710,1093680,0.000,0,93,0.000,0
20260131202355,10.0.0.4,33963,10.0.0.1,5000,1,6.0-7.0,130830,1046640,0.000,0,89,0.000,0
20260131202356,10.0.0.4,33963,10.0.0.1,5000,1,7.0-8.0,132300,1058400,0.000,0,90,0.000,0
20260131202357,10.0.0.4,33963,10.0.0.1,5000,1,8.0-9.0,130830,1046640,0.000,0,89,0.000,0
20260131202358,10.0.0.4,33963,10.0.0.1,5000,1,9.0-10.0,130830,1046640,0.000,0,89,0.000,0
20260131202359,10.0.0.4,33963,10.0.0.1,5000,1,10.0-11.0,130830,1046640,0.000,0,89,0.000,0
20260131202400,10.0.0.4,33963,10.0.0.1,5000,1,11.0-12.0,130830,1046640,0.000,0,89,0.000,0
20260131202401,10.0.0.4,33963,10.0.0.1,5000,1,12.0-13.0,130830,1046640,0.000,0,89,0.000,0 
20260131202402,10.0.0.4,33963,10.0.0.1,5000,1,13.0-14.0,132300,1058400,0.000,0,90,0.000,0
20260131202403,10.0.0.4,33963,10.0.0.1,5000,1,14.0-15.0,130830,1046640,0.000,0,89,0.000,0
20260131202404,10.0.0.4,33963,10.0.0.1,5000,1,15.0-16.0,130830,1046640,0.000,0,89,0.000,0
20260131202405,10.0.0.4,33963,10.0.0.1,5000,1,16.0-17.0,130830,1046640,0.000,0,89,0.000,0
20260131202406,10.0.0.4,33963,10.0.0.1,5000,1,17.0-18.0,130830,1046640,0.000,0,89,0.000,0
20260131202407,10.0.0.4,33963,10.0.0.1,5000,1,18.0-19.0,130830,1046640,0.000,0,89,0.000,0
20260131202408,10.0.0.4,33963,10.0.0.1,5000,1,19.0-20.0,130830,1046640,0.000,0,89,0.000,0
20260131202409,10.0.0.4,33963,10.0.0.1,5000,1,20.0-21.0,126420,1011360,0.000,0,86,0.000,0
20260131202410,10.0.0.4,33963,10.0.0.1,5000,1,21.0-22.0,117600,940800,0.000,0,80,0.000,0
20260131202411,10.0.0.4,33963,10.0.0.1,5000,1,22.0-23.0,149940,1199520,0.000,0,102,0.000,0
20260131202412,10.0.0.4,33963,10.0.0.1,5000,1,23.0-24.0,130830,1046640,0.000,0,89,0.000,0
20260131202413,10.0.0.4,33963,10.0.0.1,5000,1,24.0-25.0,130830,1046640,0.000,0,89,0.000,0
20260131202414,10.0.0.4,33963,10.0.0.1,5000,1,25.0-26.0,130830,1046640,0.000,0,89,0.000,0
20260131202415,10.0.0.4,33963,10.0.0.1,5000,1,26.0-27.0,130830,1046640,0.000,0,89,0.000,0
20260131202416,10.0.0.4,33963,10.0.0.1,5000,1,27.0-28.0,132300,1058400,0.000,0,90,0.000,0
20260131202417,10.0.0.4,33963,10.0.0.1,5000,1,28.0-29.0,130830,1046640,0.000,0,89,0.000,0
20260131202418,10.0.0.4,33963,10.0.0.1,5000,1,29.0-30.0,129360,1034880,0.000,0,88,0.000,0
20260131202419,10.0.0.4,33963,10.0.0.1,5000,1,30.0-31.0,132300,1058400,0.000,0,90,0.000,0
