20260131201850,10.0.0.4,54965,10.0.0.1,9999,1,145.0-146.0,952560,7620480,0.000,0,648,0.000,0
20260131201851,10.0.0.4,54965,10.0.0.1,9999,1,146.0-147.0,1040760,8326080,0.000,0,708,0.000,0
20260131201852,10.0.0.4,54965,10.0.0.1,9999,1,147.0-148.0,1109850,8878800,0.000,0,755,0.000,0
20260131201853,10.0.0.4,54965,10.0.0.1,9999,1,148.0-149.0,1073100,8584800,0.000,0,730,0.000,0
20260131201854,10.0.0.4,54965,10.0.0.1,9999,1,149.0-150.0,1118670,8949360,0.000,0,761,0.000,0
20260131201855,10.0.0.4,54965,10.0.0.1,9999,1,150.0-151.0,962850,7702800,0.000,0,655,0.000,0
20260131201856,10.0.0.4,54965,10.0.0.1,9999,1,151.0-152.0,915810,7326480,0.000,0,623,0.000,0
20260131201857,10.0.0.4,54965,10.0.0.1,9999,1,152.0-153.0,1043700,8349600,0.000,0,710,0.000,0
20260131201858,10.0.0.4,54965,10.0.0.1,9999,1,153.0-154.0,1058400,8467200,0.000,0,720,0.000,0
20260131201859,10.0.0.4,54965,10.0.0.1,9999,1,154.0-155.0,1043700,8349600,0.000,0,710,0.000,0
20260131201900,10.0.0.4,54965,10.0.0.1,9999,1,155.0-156.0,971670,7773360,0.000,0,661,0.000,0
20260131201901,10.0.0.4,54965,10.0.0.1,9999,1,156.0-157.0,1118670,8949360,0.000,0,761,0.000,0
20260131201902,10.0.0.4,54965,10.0.0.1,9999,1,157.0-158.0,1108380,8867040,0.000,0,754,0.000,0
20260131201903,10.0.0.4,54965,10.0.0.1,9999,1,158.0-159.0,1095150,8761200,0.000,0,745,0.000,0
20260131201904,10.0.0.4,54965,10.0.0.1,9999,1,159.0-160.0,732060,5856480,0.000,0,498,0.000,0
20260131201905,10.0.0.4,54965,10.0.0.1,9999,1,160.0-161.0,930510,7444080,0.000,0,633,0.000,0
20260131201906,10.0.0.4,54965,10.0.0.1,9999,1,161.0-162.0,471870,3774960,0.000,0,321,0.000,0
20260131201907,10.0.0.4,54965,10.0.0.1,9999,1,162.0-163.0,465990,3727920,0.000,0,317,0.000,0
20260131201908,10.0.0.4,54965,10.0.0.1,9999,1,163.0-164.0,520380,4163040,0.000,0,354,0.000,0
20260131201909,10.0.0.4,54965,10.0.0.1,9999,1,164.0-165.0,558600,4468800,0.000,0,380,0.000,0
20260131201910,10.0.0.4,54965,10.0.0.1,9999,1,165.0-166.0,543900,4351200,0.000,0,370,0.000,0
20260131201911,10.0.0.4,54965,10.0.0.1,9999,1,166.0-167.0,567420,4539360,0.000,0,386,0.000,0
20260131201912,10.0.0.4,54965,10.0.0.1,9999,1,167.0-168.0,493920,3951360,0.000,0,336,0.000,0
20260131201913,10.0.0.4,54965,10.0.0.1,9999,1,168.0-169.0,543900,4351200,0.000,0,370,0.000,0
20260131201914,10.0.0.4,54965,10.0.0.1,9999,1,169.0-170.0,388080,3104640,0.000,0,264,0.000,0
20260131201915,10.0.0.4,54965,10.0.0.1,9999,1,170.0-171.0,465990,3727920,0.000,0,317,0.000,0
20260131201916,10.0.0.4,54965,10.0.0.1,9999,1,171.0-172.0,577710,4621680,0.000,0,393,0.000,0
20260131201917,10.0.0.4,54965,10.0.0.1,9999,1,172.0-173.0,557130,4457040,0.000,0,379,0.000,0
20260131201918,10.0.0.4,54965,10.0.0.1,9999,1,173.0-174.0,410130,3281040,0.000,0,279,0.000,0
20260131201919,10.0.0.4,54965,10.0.0.1,9999,1,174.0-175.0,906990,7255920,0.000,0,617,0.000,0
20260131201920,10.0.0.4,54965,10.0.0.1,9999,1,175.0-176.0,529200,4233600,0.000,0,360,0.000,0
20260131201921,10.0.0.4,54965,10.0.0.1,9999,1,176.0-177.0,636510,5092080,0.000,0,433,0.000,0
20260131201922,10.0.0.4,54965,10.0.0.1,9999,1,177.0-178.0,998130,7985040,0.000,0,679,0.000,0
20260131201923,10.0.0.4,54965,10.0.0.1,9999,1,178.0-179.0,1181880,9455040,0.000,0,804,0.000,0
20260131201924,10.0.0.4,54965,10.0.0.1,9999,1,179.0-180.0,826140,6609120,0.000,0,562,0.000,0
20260131201924,10.0.0.4,54965,10.0.0.1,9999,1,0.0-180.3,165964470,7363811,0.000,0,-1,-0.000,0
